record_id,date,period,hospital_id,hospital_name,region,department,total_beds,operational_beds,occupied_beds_morning,admissions,discharges,transfers_in,transfers_out,emergency_arrivals,elective_surgeries,cancellations,staff_nurses,staff_doctors,avg_wait_time_min,median_wait_time_min,bed_turnover_time_hr,patients_left_without_seen,isolation_beds_used,source_system,notes
C2026_01675,2026-03-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,38,11,11,4,4,44,0,0,11,6,85.3,62.9,5.4,1,2,HIS_A,
C2026_01676,2026-03-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,30,5,1,1,3,0,0,0,15,5,66.2,54.7,5.1,0,2,BedBoard,
C2026_01677,2026-03-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,72,15,17,2,3,2,0,1,11,3,57.8,48.4,5.5,0,6,Manual_CSV,
C2026_01678,2026-03-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,45,7,2,6,2,3,6,1,7,4,69.6,59.6,2.1,0,2,BedBoard,
C2026_01679,2026-03-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,32,1,0,3,1,0,0,0,6,2,47.5,37.5,6.9,0,1,HIS_A,
C2026_01680,2026-03-11,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,32,4,6,5,2,0,0,0,4,1,46.6,38.5,6.0,0,2,HIS_B,
C2026_01681,2026-03-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,32,14,8,3,2,32,0,1,10,5,93.4,75.1,3.9,0,0,HIS_B,
C2026_01682,2026-03-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,26,0,0,3,3,0,0,1,15,3,48.6,36.6,3.9,0,0,Manual_CSV,
C2026_01683,2026-03-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,74,63,13,3,2,2,2,0,0,8,5,35.0,27.0,6.4,0,5,Manual_CSV,
C2026_01684,2026-03-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,40,4,5,1,2,1,6,1,9,4,59.9,43.9,3.6,0,2,BedBoard,
C2026_01685,2026-03-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,,38,38,,1,2,2,1,0,0,0,5,1,41.0,26.8,5.5,0,3,BedBoard,
C2026_01686,2026-03-12,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,31,8,8,1,1,0,0,0,9,1,27.3,22.8,5.0,0,1,HIS_A,
C2026_01687,2026-03-12,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,30,12,7,2,0,31,0,0,9,5,77.6,53.6,5.6,0,0,HIS_A,
C2026_01688,2026-03-12,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,24,6,10,2,3,1,0,0,12,4,61.5,50.6,4.2,0,2,BedBoard,
C2026_01689,2026-03-12,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,70,53,13,20,4,2,0,0,0,11,5,58.0,41.8,7.5,0,1,HIS_B,
C2026_01690,2026-03-12,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,38,5,16,4,2,0,15,1,6,3,84.6,57.1,4.8,0,3,BedBoard,
C2026_01691,2026-03-12,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,21,0,3,2,0,0,0,0,3,3,20.9,14.8,5.8,0,3,Manual_CSV,
C2026_01692,2026-03-12,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,28,7,17,2,0,3,0,0,4,3,27.6,18.5,2.2,0,1,HIS_A,
C2026_01693,2026-03-12,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ER,35,34,25,17,11,3,3,22,0,0,8,4,85.0,55.1,2.0,0,1,HIS_B,
C2026_01694,2026-03-12,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,22,0,1,0,2,0,0,0,12,2,72.3,46.2,2.9,0,1,HIS_A,
C2026_01695,2026-03-12,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,54,13,12,2,2,0,0,0,11,1,41.7,31.0,3.5,0,4,Manual_CSV,
C2026_01696,2026-03-12,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,34,4,13,2,3,2,4,0,5,3,49.6,39.4,4.9,0,1,HIS_B,
C2026_01697,2026-03-12,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,20,0,0,3,4,0,0,0,,2,29.3,23.3,4.7,0,1,HIS_A,
C2026_01698,2026-03-12,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,23,8,13,1,0,0,0,1,1,1,29.3,22.5,2.8,0,2,BedBoard,
C2026_01699,2026-03-12,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,38,14,17,1,0,44,0,0,11,6,113.8,92.4,4.4,2,1,HIS_B,
C2026_01700,2026-03-12,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,31,32,7,10,2,2,1,0,0,16,4,75.8,47.5,3.9,0,2,Manual_CSV,
C2026_01701,2026-03-12,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,76,71,14,12,3,3,0,0,1,14,3,39.8,24.8,4.1,0,1,HIS_A,
C2026_01702,2026-03-12,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,45,9,8,2,2,2,7,0,8,5,56.9,42.4,5.1,0,4,BedBoard,
C2026_01703,2026-03-12,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,28,3,3,2,3,2,0,1,2,4,34.3,27.0,3.5,0,2,BedBoard,
C2026_01704,2026-03-12,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,36,3,6,0,4,0,0,0,4,3,50.3,36.0,4.8,0,1,HIS_B,
C2026_01705,2026-03-13,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,41,34,11,12,5,3,38,0,0,12,7,68.1,57.9,5.3,1,0,BedBoard,
C2026_01706,2026-03-13,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,26,4,7,2,1,1,0,0,13,2,47.2,39.7,6.1,0,1,Manual_CSV,
C2026_01707,2026-03-13,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,64,13,9,2,3,2,0,0,15,4,46.9,29.7,2.6,0,5,HIS_B,
C2026_01708,2026-03-13,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,41,6,9,2,5,2,11,2,8,2,53.9,37.4,4.6,0,3,Manual_CSV,
C2026_01709,2026-03-13,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,27,6,0,1,3,3,0,0,4,4,47.6,32.3,4.4,0,3,HIS_A,
C2026_01710,2026-03-13,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,31,11,8,5,0,0,0,1,3,1,61.5,44.0,4.7,0,3,BedBoard,
C2026_01711,2026-03-13,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,44,13,13,4,2,19,0,2,7,5,98.3,79.1,4.1,2,0,HIS_A,capacity reconciliation needed
C2026_01712,2026-03-13,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,22,4,9,6,3,3,0,0,9,3,42.0,34.4,4.4,0,0,Manual_CSV,
C2026_01713,2026-03-13,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,71,57,11,6,1,5,2,0,1,8,5,43.9,33.0,3.3,0,6,HIS_A,
C2026_01714,2026-03-13,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,46,37,7,4,2,4,4,14,3,8,3,67.7,47.0,1.2,0,1,HIS_A,system refresh delay
C2026_01715,2026-03-13,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,22,5,9,0,3,2,0,0,4,5,40.2,26.7,4.1,0,2,HIS_B,
C2026_01716,2026-03-13,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,30,9,15,3,4,0,0,0,4,1,49.5,34.6,3.5,0,2,BedBoard,
C2026_01717,2026-03-13,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,26,8,7,3,4,29,0,0,13,4,58.6,38.8,2.3,0,1,Manual_CSV,
C2026_01718,2026-03-13,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,22,20,0,0,0,3,1,0,0,10,1,61.5,50.9,3.9,0,1,Manual_CSV,
C2026_01719,2026-03-13,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,51,8,7,4,3,0,0,0,10,3,34.1,25.2,5.6,0,3,BedBoard,
C2026_01720,2026-03-13,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,34,7,3,2,0,2,3,0,7,2,62.1,40.3,4.5,0,1,HIS_A,
C2026_01721,2026-03-13,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,29,19,4,8,0,4,0,0,2,5,1,42.3,29.7,4.1,0,1,HIS_A,
C2026_01722,2026-03-13,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,28,7,2,0,2,0,0,0,3,3,46.1,32.5,3.2,0,0,Manual_CSV,
C2026_01723,2026-03-13,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,42,38,13,6,3,3,40,0,0,10,6,83.8,62.0,5.4,4,2,BedBoard,
C2026_01724,2026-03-13,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,34,7,8,1,0,4,0,1,15,4,70.4,44.1,4.4,0,1,Manual_CSV,
C2026_01725,2026-03-13,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,66,18,25,1,2,2,0,0,9,5,58.0,40.5,4.8,0,5,HIS_B,
C2026_01726,2026-03-13,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,44,10,11,2,2,1,14,3,7,3,79.1,49.7,1.9,0,2,Manual_CSV,
C2026_01727,2026-03-13,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Paeds,40,38,29,4,3,4,2,0,0,1,8,4,57.7,39.7,5.3,0,2,HIS_B,
C2026_01728,2026-03-13,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,30,1,0,2,2,1,0,1,3,2,24.2,16.6,3.8,0,2,HIS_A,
C2026_01729,2026-03-14,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,39,29,9,13,2,2,22,0,0,8,4,75.8,62.4,5.5,0,1,Manual_CSV,
C2026_01730,2026-03-14,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,25,4,4,5,0,0,0,1,14,4,51.8,33.7,5.6,0,2,BedBoard,
C2026_01731,2026-03-14,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,56,17,14,2,3,6,0,0,8,3,58.0,42.3,4.9,0,4,Manual_CSV,
C2026_01732,2026-03-14,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,41,5,7,4,3,3,13,0,3,2,84.8,68.4,4.5,0,1,BedBoard,
C2026_01733,2026-03-14,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,21,5,3,1,3,1,0,0,2,1,14.4,9.9,2.2,0,1,BedBoard,
C2026_01734,2026-03-14,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,31,7,10,0,0,0,0,0,8,1,26.2,20.7,4.7,0,0,Manual_CSV,
C2026_01735,2026-03-14,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,25,7,6,3,3,42,0,0,7,6,75.3,54.7,0.7,0,3,BedBoard,
C2026_01736,2026-03-14,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,20,2,2,3,4,0,0,0,10,4,44.9,28.6,4.9,0,1,HIS_B,
C2026_01737,2026-03-14,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,48,12,10,3,3,0,0,1,11,2,35.6,25.6,1.5,0,1,HIS_B,
C2026_01738,2026-03-14,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,33,0,0,3,3,1,2,1,7,2,72.5,56.3,6.0,0,3,Manual_CSV,
C2026_01739,2026-03-14,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,20,2,5,1,2,2,0,0,4,1,36.9,25.2,2.1,0,2,Manual_CSV,
C2026_01740,2026-03-14,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,27,0,0,3,2,0,0,0,1,2,28.7,19.9,4.4,0,2,Manual_CSV,
C2026_01741,2026-03-14,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,22,10,19,0,1,19,0,0,7,4,39.3,32.3,3.8,0,2,BedBoard,
C2026_01742,2026-03-14,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,18,1,2,3,0,1,0,0,6,3,39.4,30.7,2.9,0,2,HIS_B,
C2026_01743,2026-03-14,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,53,12,14,1,1,4,0,1,4,4,56.2,40.3,7.1,0,1,HIS_B,
C2026_01744,2026-03-14,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,30,6,4,1,4,1,14,2,6,2,48.0,39.6,4.1,0,1,Manual_CSV,
C2026_01745,2026-03-14,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,16,4,6,1,1,0,0,0,3,1,29.7,24.4,0.5,0,1,HIS_A,
C2026_01746,2026-03-14,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,34,22,6,10,2,2,4,0,0,3,1,44.8,37.3,3.0,0,3,HIS_A,
C2026_01747,2026-03-14,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,33,14,11,2,1,30,0,1,8,4,57.7,48.4,2.7,0,0,BedBoard,
C2026_01748,2026-03-14,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,31,28,5,4,0,2,0,0,0,15,4,52.9,43.6,6.0,0,1,HIS_B,
C2026_01749,2026-03-14,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,53,15,16,2,1,1,0,1,12,4,10.3,8.0,3.7,0,0,HIS_B,
C2026_01750,2026-03-14,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,34,9,7,2,2,0,8,2,9,4,57.7,45.4,3.7,0,2,HIS_B,
C2026_01751,2026-03-14,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,38,25,4,3,5,1,0,0,0,4,3,20.2,13.9,6.5,0,1,Manual_CSV,
C2026_01752,2026-03-14,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,29,4,4,5,2,0,0,0,8,3,14.3,9.8,6.3,0,1,HIS_A,
C2026_01753,2026-03-15,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,40,25,13,2,1,1,30,0,0,6,5,,58.6,4.7,6,1,HIS_A,
C2026_01754,2026-03-15,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,25,6,9,4,1,1,0,0,11,6,43.0,33.1,6.1,0,1,HIS_B,
C2026_01755,2026-03-15,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,75,51,15,20,3,4,4,0,0,5,5,46.4,38.0,4.0,0,3,HIS_A,
C2026_01756,2026-03-15,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,40,10,5,1,3,3,9,2,8,5,45.8,35.4,3.5,0,1,HIS_A,
C2026_01757,2026-03-15,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,22,7,6,4,3,0,0,1,6,4,33.8,25.0,3.7,0,2,Manual_CSV,
C2026_01758,2026-03-15,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,42,30,5,14,6,6,0,0,0,5,2,18.2,13.7,4.7,0,1,HIS_B,
C2026_01759,2026-03-15,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,37,26,13,7,2,2,26,0,0,10,5,80.9,66.2,2.5,1,1,BedBoard,
C2026_01760,2026-03-15,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,24,20,0,9,1,2,0,0,0,7,3,999,24.1,5.0,0,1,Manual_CSV,wait-time outlier
C2026_01761,2026-03-15,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Medical Ward,72,71,47,9,11,3,4,1,0,0,8,2,10.3,8.6,3.1,0,0,Manual_CSV,
C2026_01762,2026-03-15,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,33,10,14,2,2,5,9,1,6,2,63.1,44.4,5.4,0,3,HIS_A,
C2026_01763,2026-03-15,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,19,6,10,3,3,1,0,0,2,2,31.5,23.9,3.5,0,2,HIS_B,
C2026_01764,2026-03-15,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,26,2,0,2,3,0,0,0,8,1,13.1,9.7,3.1,0,3,HIS_B,
C2026_01765,2026-03-15,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,25,10,10,0,4,13,0,1,5,6,64.0,53.9,4.1,0,1,HIS_B,
C2026_01766,2026-03-15,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,22,18,0,9,4,2,1,0,0,8,3,66.1,43.0,2.7,0,1,Manual_CSV,
C2026_01767,2026-03-15,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,67,48,15,19,5,3,2,0,0,8,3,52.5,41.5,2.6,0,2,Manual_CSV,
C2026_01768,2026-03-15,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,27,5,5,5,2,2,7,1,6,3,30.7,26.2,2.0,0,0,Manual_CSV,
C2026_01769,2026-03-15,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,29,16,6,3,2,0,4,0,2,1,1,37.0,27.5,4.8,0,2,Manual_CSV,
C2026_01770,2026-03-15,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,19,6,6,1,1,0,0,0,1,1,22.4,14.2,4.1,0,2,Manual_CSV,
C2026_01771,2026-03-15,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,33,13,8,3,1,39,0,0,6,5,99.2,68.8,3.9,1,0,Manual_CSV,
C2026_01772,2026-03-15,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,30,25,0,3,3,2,0,0,0,9,3,31.7,23.8,3.3,0,1,Manual_CSV,
C2026_01773,2026-03-15,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,59,16,16,4,1,2,0,0,10,4,19.3,12.1,3.8,0,4,HIS_B,
C2026_01774,2026-03-15,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,43,2,2,3,3,5,14,3,7,6,64.8,48.4,3.8,0,1,Manual_CSV,
C2026_01775,2026-03-15,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,27,2,0,2,3,0,0,0,6,1,35.8,22.7,5.4,0,1,BedBoard,
C2026_01776,2026-03-15,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Obstetrics,46,44,31,8,5,3,2,3,0,0,6,4,29.4,23.1,4.3,0,3,Manual_CSV,
C2026_01777,2026-03-16,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,39,31,14,21,0,4,37,0,0,12,5,100.3,73.6,5.6,1,2,HIS_B,
C2026_01778,2026-03-16,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,27,0,4,0,2,0,0,0,13,3,53.6,44.4,6.7,0,0,HIS_A,
C2026_01779,2026-03-16,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,75,64,12,18,5,3,2,0,0,9,3,55.6,36.3,6.1,0,3,HIS_B,
C2026_01780,2026-03-16,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,45,8,9,1,2,1,12,0,6,7,57.2,37.8,2.4,0,2,Manual_CSV,
C2026_01781,2026-03-16,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,26,5,8,4,0,4,0,0,10,2,41.8,31.3,5.6,0,1,BedBoard,
C2026_01782,2026-03-16,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,28,6,0,4,1,6,0,1,4,4,32.9,22.3,3.3,0,1,Manual_CSV,
C2026_01783,2026-03-16,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,31,15,14,3,0,40,0,0,8,5,94.9,68.2,3.6,1,1,HIS_B,
C2026_01784,2026-03-16,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,23,1,0,0,1,0,0,0,9,3,74.0,49.3,3.0,0,1,HIS_A,
C2026_01785,2026-03-16,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,56,12,10,4,0,3,0,0,9,3,18.7,12.5,5.3,0,0,Manual_CSV,
C2026_01786,2026-03-16,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,34,4,0,0,3,5,2,0,,3,77.1,56.4,3.2,0,0,Manual_CSV,
C2026_01787,2026-03-16,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,32,23,0,2,4,2,0,0,0,4,3,49.5,40.2,0.5,0,2,HIS_A,
C2026_01788,2026-03-16,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,29,3,2,0,4,0,0,0,5,1,44.5,35.3,3.6,0,1,HIS_A,
C2026_01789,2026-03-16,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,27,14,20,2,2,35,0,0,10,4,91.3,68.9,2.6,0,2,Manual_CSV,
C2026_01790,2026-03-16,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,20,3,6,1,2,1,0,0,9,4,75.6,55.5,4.6,0,1,HIS_B,
C2026_01791,2026-03-16,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,69,49,12,6,2,3,4,0,0,10,5,49.2,38.7,5.1,0,2,Manual_CSV,
C2026_01792,2026-03-16,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,34,5,0,1,2,1,19,3,8,2,76.2,49.4,3.9,0,3,BedBoard,
C2026_01793,2026-03-16,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,19,4,9,0,2,0,0,0,3,1,48.3,31.1,3.8,0,2,HIS_A,
C2026_01794,2026-03-16,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,25,8,3,2,2,0,0,0,8,2,21.1,17.7,1.6,0,2,Manual_CSV,
C2026_01795,2026-03-16,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,38,11,8,3,4,27,0,0,10,5,86.2,57.1,2.4,2,1,HIS_A,
C2026_01796,2026-03-16,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,29,3,3,2,1,0,0,0,17,5,46.1,32.9,6.1,0,1,HIS_A,
C2026_01797,2026-03-16,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,76,65,16,20,1,1,1,0,0,13,3,,48.5,5.6,0,3,BedBoard,
C2026_01798,2026-03-16,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,45,3,0,2,4,4,4,2,9,3,61.3,46.2,5.9,0,2,BedBoard,
C2026_01799,2026-03-16,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,27,6,0,4,3,0,0,1,6,2,37.5,23.3,4.4,0,1,HIS_A,
C2026_01800,2026-03-16,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Obstetrics,46,44,38,7,8,1,1,1,0,0,6,4,42.4,34.6,3.4,0,3,HIS_A,
C2026_01801,2026-03-17,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,34,10,8,2,3,22,0,2,12,4,76.6,48.7,1.3,0,0,Manual_CSV,
C2026_01802,2026-03-17,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,28,4,10,0,0,1,0,0,15,4,76.2,61.5,2.7,0,2,HIS_A,
C2026_01803,2026-03-17,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Medical Ward,76,76,61,18,19,3,1,1,0,1,7,4,48.7,31.4,5.5,0,2,HIS_A,
C2026_01804,2026-03-17,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,40,11,14,4,3,3,6,2,8,4,47.1,32.7,5.8,0,4,BedBoard,
C2026_01805,2026-03-17,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,26,4,12,4,2,3,0,1,1,3,41.1,30.6,3.3,0,1,HIS_A,
C2026_01806,2026-03-17,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,33,5,2,2,0,1,0,0,7,4,38.0,26.2,4.7,0,1,BedBoard,
C2026_01807,2026-03-17,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,37,28,10,8,3,2,39,0,1,11,4,43.6,37.4,3.3,0,2,BedBoard,
C2026_01808,2026-03-17,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,24,4,6,3,2,0,0,0,11,3,50.8,39.8,5.1,0,1,HIS_A,
